ID,spec,P0,P0C0,P0C0N,P0C1,P0C1N,P0C2,P0C2N,P0C3,P0C3N,P0C4,P0C4N,P0C5,P0C5N,P0C6,P0C6N,P0C7,P0C7N,P0C8,P0C8N,P0C9,P0C9N,P0C10,P0C10N,P0C11,P0C11N,P1,P1C0,P1C0N,P1C1,P1C1N,P1C2,P1C2N,P1C3,P1C3N,P1C4,P1C4N,P1C5,P1C5N,P1C6,P1C6N,P1C7,P1C7N,P1C8,P1C8N,P1C9,P1C9N,P1C10,P1C10N,P1C11,P1C11N,P2,P2C0,P2C0N,P2C1,P2C1N,P2C2,P2C2N,P2C3,P2C3N,P2C4,P2C4N,P2C5,P2C5N,P2C6,P2C6N,P2C7,P2C7N,P2C8,P2C8N,P2C9,P2C9N,P2C10,P2C10N,P2C11,P2C11N,P3,P3C0,P3C0N,P3C1,P3C1N,P3C2,P3C2N,P3C3,P3C3N,P3C4,P3C4N,P3C5,P3C5N,P3C6,P3C6N,P3C7,P3C7N,P3C8,P3C8N,P3C9,P3C9N,P3C10,P3C10N,P3C11,P3C11N,P4,P4C0,P4C0N,P4C1,P4C1N,P4C2,P4C2N,P4C3,P4C3N,P4C4,P4C4N,P4C5,P4C5N,P4C6,P4C6N,P4C7,P4C7N,P4C8,P4C8N,P4C9,P4C9N,P4C10,P4C10N,P4C11,P4C11N,P5,P5C0,P5C0N,P5C1,P5C1N,P5C2,P5C2N,P5C3,P5C3N,P5C4,P5C4N,P5C5,P5C5N,P5C6,P5C6N,P5C7,P5C7N,P5C8,P5C8N,P5C9,P5C9N,P5C10,P5C10N,P5C11,P5C11N,P6,P6C0,P6C0N,P6C1,P6C1N,P6C2,P6C2N,P6C3,P6C3N,P6C4,P6C4N,P6C5,P6C5N,P6C6,P6C6N,P6C7,P6C7N,P6C8,P6C8N,P6C9,P6C9N,P6C10,P6C10N,P6C11,P6C11N
1167,INGO,2,13.0,1.0,28.0,0.5,29.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,56.0,0.5666666666666668,110.0,0.5833333333333334,101.0,0.2833333333333334,31.0,0.3666666666666667,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,31.0,0.6,78.0,0.5166666666666666,79.0,0.3666666666666667,43.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,79.0,0.31666666666666665,14.0,0.5,91.0,0.39999999999999997,71.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,79.0,0.48333333333333334,2.0,0.4666666666666666,91.0,0.31666666666666665,20.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1940,INGO,6,28.0,0.5499999999999999,29.0,0.7833333333333333,30.0,0.6166666666666667,175.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,110.0,0.6333333333333333,101.0,0.5833333333333334,31.0,0.5166666666666666,32.0,0.7000000000000001,15.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2129,INGO,7,90.0,0.7166666666666667,2.0,0.5166666666666666,91.0,0.2833333333333334,71.0,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1127,INGE,2,13.0,0.9666666666666667,28.0,0.35000000000000003,29.0,0.4166666666666667,30.0,0.4166666666666667,175.0,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,241.0,0.5333333333333333,28.0,0.5333333333333333,29.0,0.8166666666666668,30.0,0.39999999999999997,105.0,0.5666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,30.0,0.6666666666666666,31.0,0.5333333333333333,15.0,0.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,110.0,0.5,101.0,0.5,32.0,0.6166666666666667,183.0,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,78.0,0.4666666666666666,79.0,0.39999999999999997,43.0,0.6166666666666667,14.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,78.0,0.5666666666666668,79.0,0.6666666666666666,14.0,0.6,183.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1598,INGE,4,28.0,0.5,29.0,0.5499999999999999,30.0,0.5833333333333334,175.0,0.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,110.0,0.5499999999999999,101.0,0.43333333333333335,31.0,0.45,32.0,0.5833333333333334,15.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,101.0,0.5666666666666668,31.0,0.65,43.0,0.6333333333333333,15.0,0.5333333333333333,183.0,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,78.0,0.5,79.0,0.5333333333333333,14.0,0.5,19.0,0.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
249,INGI,1,109.0,0.65,110.0,0.6,101.0,0.5,31.0,0.7833333333333333,32.0,0.7000000000000001,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,56.0,0.7999999999999999,78.0,0.7333333333333334,79.0,0.5166666666666666,43.0,0.5166666666666666,14.0,0.5833333333333334,105.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,5.0,0.7999999999999999,90.0,0.6666666666666666,2.0,0.5499999999999999,91.0,0.48333333333333334,71.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,91.0,0.6,18.0,0.6166666666666667,104.0,0.6666666666666666,19.0,0.6833333333333332,76.0,0.6166666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.5499999999999999,183.0,0.6666666666666666,58.0,0.6666666666666666,55.0,0.65,4.0,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,68.0,0.7666666666666666,50.0,0.8166666666666668,89.0,0.6666666666666666,253.0,0.6,103.0,0.6166666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,151.0,0.8166666666666668,45.0,0.6166666666666667,46.0,0.6,33.0,0.6333333333333333,40.0,0.5666666666666668,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
752,INGC,1,14.0,0.3833333333333333,90.0,0.7333333333333334,2.0,0.4166666666666667,99.0,0.48333333333333334,8.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,170.0,0.6,102.0,0.7999999999999999,32.0,0.5,99.0,0.5666666666666668,3.0,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,113.0,0.5,70.0,0.15,82.0,0.5499999999999999,3.0,0.5333333333333333,19.0,0.6666666666666666,4.0,0.3666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,192.0,0.39999999999999997,188.0,0.26666666666666666,1.0,0.25,8.0,0.5666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,1.0,0.6666666666666666,14.0,0.8833333333333333,2.0,0.5,7.0,0.65,9.0,0.6333333333333333,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,192.0,0.5833333333333334,188.0,0.6666666666666666,162.0,0.5499999999999999,70.0,1.0,104.0,0.6,258.0,0.033333333333333326,103.0,0.6,0,0,0,0,0,0,0,0,0,0,7,86.0,0.5499999999999999,87.0,0.6666666666666666,88.0,0.3333333333333333,220.0,0.31666666666666665,69.0,0.4166666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2131,INGI,7,28.0,0.39999999999999997,29.0,0.35000000000000003,30.0,0.43333333333333335,31.0,0.3,32.0,0.6833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1605,INGC,4,28.0,0.16666666666666666,29.0,0.31666666666666665,30.0,0.13333333333333333,175.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,28.0,0.4166666666666667,29.0,0.4166666666666667,31.0,0.4166666666666667,32.0,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,28.0,0.5,30.0,0.35000000000000003,31.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,29.0,0.5,30.0,0.5166666666666666,15.0,0.4166666666666667,105.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
222,INGE,1,13.0,0.7999999999999999,78.0,0.8333333333333334,79.0,0.5333333333333333,14.0,0.5166666666666666,16.0,0.8166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,56.0,0.75,2.0,0.7833333333333333,91.0,0.5,104.0,0.5,71.0,0.5666666666666668,134.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,60.0,0.6333333333333333,90.0,0.6666666666666666,39.0,0.6833333333333332,19.0,0.5666666666666668,103.0,0.5833333333333334,4.0,0.6333333333333333,76.0,0.6833333333333332,0.0,0.0,0,0,0,0,0,0,0,0,4,102.0,0.7333333333333334,1.0,0.5833333333333334,18.0,0.65,3.0,0.6666666666666666,55.0,0.4166666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,94.0,0.6,95.0,0.5499999999999999,59.0,0.5,69.0,0.7000000000000001,70.0,0.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,127.0,0.7166666666666667,166.0,0.5499999999999999,141.0,0.6,183.0,0.6,68.0,0.65,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,106.0,0.7333333333333334,43.0,0.65,33.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
278,INGE,1,94.0,0.5333333333333333,106.0,0.6666666666666666,69.0,0.6,103.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,155.0,0.5333333333333333,166.0,0.7000000000000001,139.0,0.5,150.0,0.7333333333333334,33.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,218.0,0.65,24.0,0.4666666666666666,70.0,0.5166666666666666,25.0,0.43333333333333335,33.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,249.0,0.8333333333333334,252.0,0.6,157.0,0.85,34.0,0.6833333333333332,47.0,0.5333333333333333,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,25.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,17.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
381,INGE,1,5.0,0.65,101.0,0.39999999999999997,31.0,0.7999999999999999,15.0,0.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13.0,0.6666666666666666,78.0,0.65,79.0,0.18333333333333335,14.0,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,56.0,0.6166666666666667,32.0,0.39999999999999997,79.0,0.43333333333333335,14.0,0.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,91.0,0.26666666666666666,104.0,0.35000000000000003,71.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,90.0,0.18333333333333335,18.0,0.4166666666666667,104.0,0.3666666666666667,71.0,0.4166666666666667,245.0,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,32.0,0.65,18.0,0.5833333333333334,71.0,0.5499999999999999,260.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,43.0,0.65,90.0,0.5833333333333334,91.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
883,INGI,1,74.0,0.8333333333333334,30.0,0.7000000000000001,110.0,0.5833333333333334,31.0,0.25,32.0,0.7333333333333334,15.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,0.7833333333333333,101.0,0.6333333333333333,31.0,0.7666666666666666,43.0,0.6833333333333332,105.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,240.0,0.7166666666666667,56.0,0.9500000000000001,78.0,0.6166666666666667,79.0,0.5166666666666666,14.0,0.5666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,2.0,0.5666666666666668,91.0,0.5499999999999999,71.0,0.5,183.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,90.0,0.5,18.0,0.6166666666666667,55.0,0.5333333333333333,253.0,0.6333333333333333,4.0,0.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.5,3.0,0.6333333333333333,19.0,0.65,103.0,0.6166666666666667,76.0,0.5833333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,104.0,0.6833333333333332,68.0,0.75,46.0,0.5666666666666668,33.0,0.5166666666666666,11.0,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1885,INGC,6,78.0,0.5499999999999999,79.0,0.0,105.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,110.0,0.6,91.0,0.5,105.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
188,INGC,1,30.0,0.7666666666666666,110.0,0.5166666666666666,31.0,0.8666666666666667,32.0,0.9,15.0,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,73.0,0.7166666666666667,203.0,0.7999999999999999,56.0,0.8833333333333333,101.0,0.5,15.0,0.5666666666666668,105.0,0.4166666666666667,19.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,242.0,0.0,78.0,0.5,79.0,0.31666666666666665,43.0,0.6166666666666667,14.0,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,79.0,0.6166666666666667,105.0,0.6666666666666666,71.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,90.0,0.4166666666666667,2.0,0.3666666666666667,91.0,0.6833333333333332,183.0,0.6833333333333332,4.0,0.5166666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,170.0,0.7166666666666667,90.0,0.7333333333333334,2.0,0.6,104.0,0.7000000000000001,3.0,0.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,265.0,0.8333333333333334,113.0,0.7000000000000001,102.0,0.7833333333333333,1.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
887,INGI,1,122.0,0.5499999999999999,100.0,0.5833333333333334,78.0,0.6333333333333333,79.0,0.3,43.0,0.5666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,56.0,0.9666666666666667,31.0,0.7833333333333333,91.0,0.65,199.0,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,90.0,0.7999999999999999,2.0,0.16666666666666666,103.0,0.6833333333333332,4.0,0.5499999999999999,114.0,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,2.0,0.75,71.0,0.7000000000000001,3.0,0.6333333333333333,183.0,0.8333333333333334,50.0,0.8833333333333333,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,14.0,0.7666666666666666,105.0,0.7666666666666666,19.0,0.6166666666666667,55.0,0.6666666666666666,253.0,0.6333333333333333,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,68.0,0.65,46.0,0.5333333333333333,33.0,0.5,152.0,0.6666666666666666,93.0,0.8166666666666668,41.0,0.6833333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,1.0,0.5,44.0,0.65,89.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1394,INGC,3,170.0,0.6333333333333333,110.0,0.6666666666666666,101.0,0.5,32.0,0.8333333333333334,15.0,0.5666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,78.0,0.6333333333333333,79.0,0.4666666666666666,43.0,0.5666666666666668,14.0,0.5333333333333333,19.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,79.0,0.5,90.0,0.20000000000000004,91.0,0.5,71.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6,192.0,0.7333333333333334,90.0,0.6833333333333332,2.0,0.6,104.0,0.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,265.0,0.8166666666666668,113.0,0.7333333333333334,102.0,0.7666666666666666,18.0,0.5833333333333334,3.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1889,INGI,6,28.0,0.6833333333333332,29.0,0.5,30.0,0.5333333333333333,175.0,0.8166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,110.0,0.5,101.0,0.43333333333333335,31.0,0.35000000000000003,32.0,0.7333333333333334,15.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
334,INGE,1,81.0,0.8166666666666668,94.0,0.5,106.0,0.3833333333333333,69.0,0.5,70.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,73.0,0.7000000000000001,166.0,0.5499999999999999,70.0,0.7166666666666667,150.0,0.8166666666666668,82.0,0.7833333333333333,103.0,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,95.0,0.6333333333333333,106.0,0.6166666666666667,26.0,0.7333333333333334,7.0,0.7666666666666666,33.0,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,249.0,0.8333333333333334,165.0,0.5,187.0,0.5,158.0,0.4166666666666667,139.0,0.2833333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,157.0,0.6666666666666666,158.0,0.9500000000000001,25.0,0.9,68.0,0.7333333333333334,9.0,0.6666666666666666,34.0,0.6333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,139.0,0.7333333333333334,141.0,0.6166666666666667,219.0,0.8833333333333333,47.0,0.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,17.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
